bond_lengths,bond_angles,torsions,rings,mol_name,source_file
0.3953488372093023,0.36,0.4074074074074074,0.0,RDKit          3D,4z2g-A-rec-4z2g-m6v-lig-tt-docked-16-pocket10_4z2g-A-rec-4z2g-m6v-lig-tt-docked-16.sdf
0.6875,0.4,0.6,,RDKit          3D,4rv4-A-rec-4rv4-prp-lig-tt-docked-2-pocket10_4rv4-A-rec-4rv4-prp-lig-tt-docked-2.sdf
0.8571428571428571,0.1,,0.0,RDKit          3D,2zen-A-rec-2afx-1bn-lig-tt-docked-7-pocket10_2zen-A-rec-2afx-1bn-lig-tt-docked-7.sdf
0.42424242424242425,0.42857142857142855,0.16666666666666666,0.0,RDKit          3D,5q0k-A-rec-5q0q-9ld-lig-tt-docked-0-pocket10_5q0k-A-rec-5q0q-9ld-lig-tt-docked-0.sdf
0.391304347826087,0.37037037037037035,0.5,0.0,RDKit          3D,2azy-A-rec-2azy-chd-lig-tt-docked-0-pocket10_2azy-A-rec-2azy-chd-lig-tt-docked-0.sdf
0.16666666666666666,0.3333333333333333,0.4,0.0,RDKit          3D,1h0i-A-rec-1e6z-ngo-lig-it2-tt-docked-15-pocket10_1h0i-A-rec-1e6z-ngo-lig-it2-tt-docked-15.sdf
0.4642857142857143,0.5666666666666667,0.5,0.0,RDKit          3D,4aaw-A-rec-4ac3-r83-lig-tt-min-0-pocket10_4aaw-A-rec-4ac3-r83-lig-tt-min-0.sdf
0.75,0.3333333333333333,0.0,0.0,RDKit          3D,4iiy-A-rec-3tle-gsu-lig-tt-docked-12-pocket10_4iiy-A-rec-3tle-gsu-lig-tt-docked-12.sdf
0.25,0.2,0.9,,RDKit          3D,3jyh-A-rec-3n0t-opy-lig-tt-min-0-pocket10_3jyh-A-rec-3n0t-opy-lig-tt-min-0.sdf
0.2727272727272727,0.1,0.5555555555555556,,RDKit          3D,4xli-B-rec-4xli-1n1-lig-tt-min-0-pocket10_4xli-B-rec-4xli-1n1-lig-tt-min-0.sdf
0.2222222222222222,0.2727272727272727,1.0,0.0,RDKit          3D,1k9t-A-rec-2wlz-dio-lig-tt-min-0-pocket10_1k9t-A-rec-2wlz-dio-lig-tt-min-0.sdf
0.7142857142857143,0.6666666666666666,0.7,0.0,RDKit          3D,5i0b-A-rec-5vef-m77-lig-tt-min-0-pocket10_5i0b-A-rec-5vef-m77-lig-tt-min-0.sdf
0.52,0.4,0.3333333333333333,,RDKit          3D,3gs6-A-rec-2oxn-oan-lig-tt-docked-4-pocket10_3gs6-A-rec-2oxn-oan-lig-tt-docked-4.sdf
0.6956521739130435,0.6666666666666666,,,RDKit          3D,1coy-A-rec-1coy-and-lig-tt-docked-0-pocket10_1coy-A-rec-1coy-and-lig-tt-docked-0.sdf
0.21428571428571427,0.3125,0.4444444444444444,0.0,RDKit          3D,5mma-A-rec-4ztf-x2p-lig-tt-min-0-pocket10_5mma-A-rec-4ztf-x2p-lig-tt-min-0.sdf
